;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;DSP;BRAM;Flip_Flop;Area;min_Slack;Max_Freq;Time;Energy;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;TotalOperators;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS;Bugs_Delivered
7992;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;95;0.0;16.0;325.0;4629.0;5e-10;200.00000004;3.069999999386;92.09999998158;0.7917033333333334;51.37;41;36;121999.66;379;0.02;2375.11;6777.76;262;117;77;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;684;;614.0;0.8976608187134503;0.7917033333333334
7993;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;42;0.0;16.0;325.0;4629.0;5e-10;200.00000004;0.559999999888;16.79999999664;0.686;65.57;28;36;134946.0;343;0.02;2058.0;7497.0;241;102;64;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;2533274790396029;;112.0;4.4211548002848495e-14;0.686
7994;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;37;0.0;16.0;325.0;4629.0;5e-10;200.00000004;5.159999998968;154.79999996904;0.8286000000000001;47.74;46;36;118670.07;391;0.02;2485.8;6592.78;269;122;82;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;989;;1032.0;1.0434782608695652;0.8286000000000001
7995;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;10;0.0;16.0;325.0;4629.0;5e-10;200.00000004;3.484999999303;104.54999997908999;0.78932;52.2;40;36;123607.75;379;0.02;2367.96;6867.1;263;116;76;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;649;;697.0;1.073959938366718;0.78932
7996;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;67;0.0;16.0;325.0;4629.0;5e-10;200.00000004;3.769999999246;113.09999997738;0.8045300000000001;50.57;42;36;122058.92;384;0.02;2413.59;6781.05;266;118;78;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;750;;754.0;1.0053333333333334;0.8045300000000001
7997;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;35;0.0;8.0;393.0;4593.0;5e-10;200.00000004;0.09999999998;2.9999999994;0.6563333333333333;70.56;25;36;138932.98;332;0.01;1969.0;7718.5;234;98;61;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;31;;20.0;0.6451612903225806;0.6563333333333333
7998;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;30;0.0;16.0;325.0;4629.0;5e-10;200.00000004;0.764999999847;22.94999999541;0.6971200000000001;61.8;30;36;129246.07;346;0.02;2091.36;7180.34;243;103;66;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;1459;;153.0;0.10486634681288554;0.6971200000000001
7999;Bambu;xc7z020-1clg484-Zynq-7000;quicksort;int8_t;4;0.0;16.0;325.0;4629.0;5e-10;200.00000004;0.789999999842;23.699999995259997;0.6885566666666667;63.31;29;36;130778.42;343;0.02;2065.67;7265.47;241;102;65;60;5;1;5;2;0;31;5;5;5;6;10;5;5;100.0;0;0;1;3;1;1;137438953642;;158.0;1.1496013016190247e-09;0.6885566666666667
8000;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;27;0.0;8.0;208.0;2317.0;5e-10;200.00000004;5.519999998896;165.59999996687998;0.5140466666666667;27.6;35;28;42563.01;258;0.04;1542.14;2364.61;189;69;63;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;684;;1104.0;1.6140350877192982;0.5140466666666667
8001;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;84;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.7999999992399998;113.99999997719999;0.47059;30.33;30;28;42823.79;241;0.03;1411.77;2379.1;176;65;58;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;499;;760.0;1.5230460921843687;0.47059
8002;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;65;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.39999999952;71.9999999856;0.44296;34.16;25;28;45394.46;232;0.03;1328.88;2521.91;171;61;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;328;;480.0;1.4634146341463414;0.44296
8003;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;96;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.419999999316;102.59999997947999;0.46668666666666664;29.87;30;28;41815.05;239;0.03;1400.06;2323.06;175;64;58;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;447;;684.0;1.5302013422818792;0.46668666666666664
8004;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;28;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.559999999888;16.79999999664;0.39252333333333334;39.05;19;28;45987.32;212;0.03;1177.57;2554.85;159;53;47;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;92;;112.0;1.2173913043478262;0.39252333333333334
8005;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;54;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.119999999976;3.5999999992799996;0.36941999999999997;42.88;16;28;47516.85;203;0.02;1108.26;2639.82;154;49;44;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;29;;24.0;0.8275862068965517;0.36941999999999997
8006;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;15;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.819999999636;54.59999998908;0.4276833333333333;33.04;25;28;42392.11;224;0.03;1283.05;2355.12;165;59;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;253;;364.0;1.4387351778656126;0.4276833333333333
8007;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;87;0.0;8.0;208.0;2317.0;5e-10;200.00000004;4.19999999916;125.99999997479999;0.47840333333333335;30.8;30;28;44204.32;245;0.03;1435.21;2455.8;179;66;58;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;533;;840.0;1.575984990619137;0.47840333333333335
8008;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;59;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.559999999688;46.799999990639996;0.4334133333333333;32.48;25;28;42231.73;227;0.03;1300.24;2346.21;169;58;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;223;;312.0;1.399103139013453;0.4334133333333333
8009;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;5;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.559999999888;16.79999999664;0.39467;37.1;20;28;43926.85;212;0.03;1184.01;2440.38;159;53;48;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;94;;112.0;1.1914893617021276;0.39467
8010;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;92;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.719999999456;81.59999998368;0.45302;29.93;29;28;40678.17;233;0.03;1359.06;2259.9;171;62;57;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;367;;544.0;1.4822888283378746;0.45302
8011;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;0;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.29999999994;8.9999999982;0.3811266666666667;39.67;18;28;45353.97;207;0.03;1143.38;2519.66;156;51;46;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;57;;60.0;1.0526315789473684;0.3811266666666667
8012;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;77;0.0;8.0;208.0;2317.0;5e-10;200.00000004;5.519999998896;165.59999996687998;0.49816666666666665;28.41;34;28;42461.48;251;0.04;1494.5;2358.97;182;69;62;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;692;;1104.0;1.5953757225433527;0.49816666666666665
8013;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;17;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.7999999992399998;113.99999997719999;0.48042666666666667;28.44;32;28;40986.44;244;0.04;1441.28;2277.02;179;65;60;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;496;;760.0;1.532258064516129;0.48042666666666667
8014;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;12;0.0;8.0;208.0;2317.0;5e-10;200.00000004;5.059999998988;151.79999996964;0.4961133333333333;27.2;35;28;40482.92;249;0.04;1488.34;2249.05;181;68;63;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;638;;1012.0;1.5862068965517242;0.4961133333333333
8015;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;33;0.0;8.0;208.0;2317.0;5e-10;200.00000004;5.519999998896;165.59999996687998;0.49816666666666665;28.41;34;28;42461.48;251;0.04;1494.5;2358.97;182;69;62;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;687;;1104.0;1.6069868995633187;0.49816666666666665
8016;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;25;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.419999999916;12.59999999748;0.3906733333333333;38.32;19;28;44906.8;211;0.03;1172.02;2494.82;159;52;47;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;72;;84.0;1.1666666666666667;0.3906733333333333
8017;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;19;0.0;8.0;208.0;2317.0;5e-10;200.00000004;5.059999998988;151.79999996964;0.49225;28.85;33;28;42602.1;249;0.03;1476.75;2366.78;181;68;61;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;631;;1012.0;1.6038034865293185;0.49225
8018;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;97;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.719999999456;81.59999998368;0.4607166666666667;31.0;28;28;42846.66;238;0.03;1382.15;2380.37;176;62;56;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;364;;544.0;1.4945054945054945;0.4607166666666667
8019;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;81;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.119999999976;3.5999999992799996;0.37124;42.88;16;28;47750.92;204;0.02;1113.72;2652.83;155;49;44;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;29;;24.0;0.8275862068965517;0.37124
8020;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;8;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.559999999688;46.799999990639996;0.4275333333333333;33.83;24;28;43394.6;225;0.03;1282.6;2410.81;167;58;52;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;220;;312.0;1.4181818181818182;0.4275333333333333
8021;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;73;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.059999999388;91.79999998164;0.4549666666666667;30.41;29;28;41511.67;234;0.03;1364.9;2306.2;171;63;57;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;405;;612.0;1.511111111111111;0.4549666666666667
8022;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;89;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.419999999316;102.59999997947999;0.46274333333333334;30.9;29;28;42891.45;238;0.03;1388.23;2382.86;174;64;57;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;449;;684.0;1.5233853006681515;0.46274333333333334
8023;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;82;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.119999999976;3.5999999992799996;0.36760333333333334;42.88;16;28;47282.77;202;0.02;1102.81;2626.82;153;49;44;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;28;;24.0;0.8571428571428571;0.36760333333333334
8024;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;34;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.719999999456;81.59999998368;0.4549666666666667;29.93;29;28;40852.76;234;0.03;1364.9;2269.6;172;62;57;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;364;;544.0;1.4945054945054945;0.4549666666666667
8025;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;70;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.09999999958;62.999999987399995;0.43914000000000003;33.6;25;28;44265.37;230;0.03;1317.42;2459.19;170;60;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;287;;420.0;1.4634146341463414;0.43914000000000003
8026;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;29;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.059999999988;1.7999999996399998;0.36175;44.8;15;28;48619.33;200;0.02;1085.25;2701.07;152;48;43;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;17;;12.0;0.7058823529411765;0.36175
8027;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;51;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.419999999316;102.59999997947999;0.46265333333333336;32.0;28;28;44414.65;239;0.03;1387.96;2467.48;175;64;56;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;446;;684.0;1.5336322869955157;0.46265333333333336
8028;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;57;0.0;8.0;208.0;2317.0;5e-10;200.00000004;6.4999999987;194.999999961;0.5120533333333334;28.4;35;28;43626.97;257;0.04;1536.16;2423.72;186;71;63;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;802;;1300.0;1.6209476309226933;0.5120533333333334
8029;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;88;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.819999999636;54.59999998908;0.4334133333333333;33.04;25;28;42959.86;227;0.03;1300.24;2386.66;168;59;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;249;;364.0;1.461847389558233;0.4334133333333333
8030;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;23;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.7999999992399998;113.99999997719999;0.4784533333333333;29.35;31;28;42134.91;244;0.03;1435.36;2340.83;179;65;59;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;492;;760.0;1.5447154471544715;0.4784533333333333
8031;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;45;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.89999999982;26.9999999946;0.412;35.0;22;28;43260.16;219;0.03;1236.0;2403.34;164;55;50;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;145;;180.0;1.2413793103448276;0.412
8032;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;66;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.419999999316;102.59999997947999;0.46663000000000004;30.9;29;28;43251.89;240;0.03;1399.89;2402.88;176;64;57;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;455;;684.0;1.5032967032967033;0.46663000000000004
8033;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;36;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.09999999958;62.999999987399995;0.44677666666666666;33.6;25;28;45035.2;234;0.03;1340.33;2501.96;174;60;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;288;;420.0;1.4583333333333333;0.44677666666666666
8034;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;56;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.819999999636;54.59999998908;0.43723;33.04;25;28;43338.36;229;0.03;1311.69;2407.69;170;59;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;256;;364.0;1.421875;0.43723
8035;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;26;0.0;8.0;208.0;2317.0;5e-10;200.00000004;5.9999999988;179.99999996399998;0.5041233333333333;28.82;34;28;43591.72;254;0.03;1512.37;2421.76;184;70;62;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;747;;1200.0;1.606425702811245;0.5041233333333333
8036;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;43;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.39999999952;71.9999999856;0.4431266666666667;32.85;26;28;43664.99;231;0.03;1329.38;2425.83;170;61;54;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;323;;480.0;1.4860681114551084;0.4431266666666667
8037;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;52;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.89999999982;26.9999999946;0.40824;35.0;22;28;42865.09;217;0.03;1224.72;2381.39;162;55;50;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;135;;180.0;1.3333333333333333;0.40824
8038;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;98;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.09999999978;32.999999993399996;0.42165;34.09;23;28;43118.32;223;0.03;1264.95;2395.46;167;56;51;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;163;;220.0;1.3496932515337423;0.42165
8039;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;61;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.39999999952;71.9999999856;0.45480000000000004;31.63;27;28;43155.49;236;0.03;1364.4;2397.53;175;61;55;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;330;;480.0;1.4545454545454546;0.45480000000000004
8040;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;44;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.19999999996;5.9999999988;0.37161666666666665;41.18;17;28;45905.43;203;0.02;1114.85;2550.3;153;50;45;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;41;;40.0;0.975609756097561;0.37161666666666665
8041;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;68;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.09999999978;32.999999993399996;0.41952666666666666;35.64;22;28;44851.21;223;0.03;1258.58;2491.73;167;56;50;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;165;;220.0;1.3333333333333333;0.41952666666666666
8042;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;41;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.09999999978;32.999999993399996;0.412;35.64;22;28;44046.71;219;0.03;1236.0;2447.04;163;56;50;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;161;;220.0;1.3664596273291925;0.412
8043;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;85;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.7999999992399998;113.99999997719999;0.4745333333333333;29.35;31;28;41789.54;242;0.03;1423.6;2321.64;177;65;59;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;481;;760.0;1.5800415800415801;0.4745333333333333
8044;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;79;0.0;8.0;208.0;2317.0;5e-10;200.00000004;4.619999999076;138.59999997228;0.49027333333333334;29.31;32;28;43113.29;249;0.03;1470.82;2395.18;182;67;60;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;588;;924.0;1.5714285714285714;0.49027333333333334
8045;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;71;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.89999999982;26.9999999946;0.40824;35.0;22;28;42865.09;217;0.03;1224.72;2381.39;162;55;50;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;138;;180.0;1.3043478260869565;0.40824
8046;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;63;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.719999999456;81.59999998368;0.45480000000000004;32.15;27;28;43862.96;236;0.03;1364.4;2436.83;174;62;55;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;367;;544.0;1.4822888283378746;0.45480000000000004
8047;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;20;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.059999999388;91.79999998164;0.47254333333333337;29.4;30;28;41678.36;242;0.03;1417.63;2315.46;179;63;58;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;407;;612.0;1.5036855036855037;0.47254333333333337
8048;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;74;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.819999999636;54.59999998908;0.4334133333333333;33.04;25;28;42959.86;227;0.03;1300.24;2386.66;168;59;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;255;;364.0;1.427450980392157;0.4334133333333333
8049;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;72;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.09999999958;62.999999987399995;0.44323666666666667;31.11;27;28;41368.84;230;0.03;1329.71;2298.27;170;60;55;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;291;;420.0;1.443298969072165;0.44323666666666667
8050;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;86;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.29999999994;8.9999999982;0.3829666666666667;39.67;18;28;45573.07;208;0.03;1148.9;2531.84;157;51;46;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;58;;60.0;1.0344827586206897;0.3829666666666667
8051;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;75;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.819999999636;54.59999998908;0.43723;33.04;25;28;43338.36;229;0.03;1311.69;2407.69;170;59;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;253;;364.0;1.4387351778656126;0.43723
8052;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;55;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.819999999636;54.59999998908;0.43928999999999996;31.77;26;28;41867.69;229;0.03;1317.87;2325.98;170;59;54;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;259;;364.0;1.4054054054054055;0.43928999999999996
8053;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;14;0.0;8.0;208.0;2317.0;5e-10;200.00000004;3.7999999992399998;113.99999997719999;0.4784533333333333;29.35;31;28;42134.91;244;0.03;1435.36;2340.83;179;65;59;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;492;;760.0;1.5447154471544715;0.4784533333333333
8054;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;47;0.0;8.0;208.0;2317.0;5e-10;200.00000004;4.19999999916;125.99999997479999;0.48042666666666667;28.88;32;28;41617.0;244;0.03;1441.28;2312.06;178;66;60;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;533;;840.0;1.575984990619137;0.48042666666666667
8055;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;91;0.0;8.0;208.0;2317.0;5e-10;200.00000004;0.89999999982;26.9999999946;0.412;35.0;22;28;43260.16;219;0.03;1236.0;2403.34;164;55;50;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;138;;180.0;1.3043478260869565;0.412
8056;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;64;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.559999999688;46.799999990639996;0.43150333333333335;32.48;25;28;42045.69;226;0.03;1294.51;2335.87;168;58;53;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;225;;312.0;1.3866666666666667;0.43150333333333335
8057;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;11;0.0;8.0;208.0;2317.0;5e-10;200.00000004;4.19999999916;125.99999997479999;0.47845666666666664;28.88;32;28;41446.44;243;0.03;1435.37;2302.58;177;66;60;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;536;;840.0;1.5671641791044777;0.47845666666666664
8058;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;49;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.719999999456;81.59999998368;0.45480000000000004;32.15;27;28;43862.96;236;0.03;1364.4;2436.83;174;62;55;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;364;;544.0;1.4945054945054945;0.45480000000000004
8059;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;62;0.0;8.0;208.0;2317.0;5e-10;200.00000004;1.319999999736;39.59999999208;0.42165;34.7;23;28;43888.29;223;0.03;1264.95;2438.24;166;57;51;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;191;;264.0;1.382198952879581;0.42165
8060;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;80;0.0;8.0;208.0;2317.0;5e-10;200.00000004;6.4999999987;194.999999961;0.5160399999999999;28.4;35;28;43966.48;259;0.04;1548.12;2442.58;188;71;63;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;792;;1300.0;1.6414141414141414;0.5160399999999999
8061;Bambu;xc7z020-1clg484-Zynq-7000;selectionsort;int8_t;39;0.0;8.0;208.0;2317.0;5e-10;200.00000004;2.39999999952;71.9999999856;0.44709333333333334;31.63;27;28;42424.05;232;0.03;1341.28;2356.89;171;61;55;22;3;1;3;2;0;11;2;2;1;6;5;2;2;100.0;0;0;1;3;1;1;324;;480.0;1.4814814814814814;0.44709333333333334
