,FUNCTION,BugsDelivered,DistinctOperands,DistinctOperators,Effort,ProgramLength,ProgramLevel,ProgramVolume,TimeToImplement,TotalOperators,VocabularySize,DecisionPoint,GlobalVariables,If,Goto,ExitPoint,Function.1,FunctionCall,PointerDereferencing,CyclomaticComplexity,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation,SCALAR_INPUT,RANGE_SCALAR_VALUES,SCALAR_INDEX_INPUT,RANGE_SCALAR_INDEX_VALUES,RANGE_ARRAY_INPUT,cInstr,Bugs_Delivered,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,M_VAL_1,M_VAL_2,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_10,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,Flip_Flop
1582,binarysearch,0.462243333,32,31,38958.42,232,0.04,1386.73,2164.36,174,63,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.462243333,19,18,0,-59,73,-86,116,-84,-122,122,-88,-82,-57,-56,46,-48,-38,-2,63,-114,-17,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1583,binarysearch,0.456266667,32,31,38454.64,229,0.04,1368.8,2136.37,171,63,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.456266667,19,-127,0,80,-61,-76,10,-107,57,77,38,-115,-68,-50,73,19,69,0,-23,-25,-65,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1584,binarysearch,0.37438,20,31,39169.52,198,0.03,1123.14,2176.08,153,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37438,6,-8,0,-110,40,-38,-69,1,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1585,binarysearch,0.38759,22,31,39322.69,203,0.03,1162.77,2184.59,155,53,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.38759,9,-57,0,2,38,85,-112,106,-84,95,-125,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1586,binarysearch,0.44876,30,31,38952.29,227,0.03,1346.28,2164.02,171,61,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.44876,17,-8,0,107,-46,44,-46,45,-99,-116,-5,68,120,-120,-70,-95,83,-13,-91,-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1587,binarysearch,0.429233333,29,31,37165.75,218,0.03,1287.7,2064.76,164,60,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.429233333,15,22,0,-34,-113,35,117,126,84,-80,-115,100,-115,121,-30,-67,13,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1588,binarysearch,0.368706667,20,31,38576.04,195,0.03,1106.12,2143.11,150,51,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,20.0,0.368706667,6,18,0,71,32,42,-36,-71,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1589,binarysearch,0.442596667,31,31,37178.0,223,0.04,1327.79,2065.44,167,62,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,35.0,0.442596667,17,22,0,25,-43,-42,-29,20,-16,66,56,-38,58,96,17,-114,-67,8,-60,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1590,binarysearch,0.37053,21,31,36920.53,195,0.03,1111.59,2051.14,150,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,20.0,0.37053,6,-127,0,109,47,41,31,-21,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1591,binarysearch,0.515153333,38,31,41605.32,253,0.04,1545.46,2311.41,187,69,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.515153333,27,-14,0,56,-44,120,-90,-28,-120,56,122,95,-80,-20,-23,-105,20,-119,19,-59,-27,-124,-32,9,-51,-12,118,76,-115,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1592,binarysearch,0.42551,28,31,38159.23,217,0.03,1276.53,2119.96,163,59,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.42551,15,60,0,12,62,-125,-90,13,-24,31,-114,-98,-73,124,92,2,18,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1593,binarysearch,0.37243,21,31,37109.86,196,0.03,1117.29,2061.66,151,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,20.0,0.37243,6,-57,0,13,-102,-43,9,16,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1594,binarysearch,0.37243,21,31,37109.86,196,0.03,1117.29,2061.66,151,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37243,6,21,0,102,96,-68,-93,112,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1595,binarysearch,0.46,33,31,37594.55,230,0.04,1380.0,2088.59,172,64,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.46,19,-8,0,106,-81,-76,-126,-23,-72,11,-93,50,-47,-66,5,-77,-16,18,40,34,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1596,binarysearch,0.450533333,31,31,37844.87,227,0.04,1351.6,2102.49,171,62,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,30.0,0.450533333,17,21,0,81,-54,-11,-56,-112,13,-84,-15,-104,44,-117,18,75,-20,-67,-117,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1597,binarysearch,0.37243,21,31,37109.86,196,0.03,1117.29,2061.66,151,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37243,6,60,0,35,15,-59,-119,38,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1598,binarysearch,0.37623,21,31,37488.53,198,0.03,1128.69,2082.7,153,52,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.37623,6,-8,0,3,-59,-53,-95,49,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1599,binarysearch,0.396986667,24,31,36919.76,206,0.03,1190.96,2051.1,158,55,3,2,3,1,2,2,1,2,5,2,2,100,1,1,1,3,1,25.0,0.396986667,9,-14,0,-98,18,60,-107,-87,-12,51,-119,-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
1600,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1609,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1612,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,2,67,1,1,0,0,1,201.0,0.44022,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1614,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1620,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1622,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,2,67,1,1,0,0,1,201.0,0.44022,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,2,67,1,1,0,0,1,201.0,0.44022,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,2,67,1,1,0,0,1,201.0,0.44022,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,2,67,1,1,0,0,1,201.0,0.44022,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,2,67,1,1,0,0,1,201.0,0.44022,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1641,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,2,67,1,1,0,0,1,201.0,0.44022,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,sqrt,0.437946667,18,31,58830.93,234,0.02,1313.84,3268.38,182,49,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.437946667,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,sqrt,0.43834,19,31,55784.47,233,0.02,1315.02,3099.14,181,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.43834,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,sqrt,0.44022,19,31,56023.89,234,0.02,1320.66,3112.44,182,50,5,1,5,2,3,3,2,0,8,3,3,100,1,1,0,0,1,201.0,0.44022,0,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
