;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;V_VAL_1;V_VAL_2;V_VAL_3;V_VAL_4;V_VAL_5;V_VAL_6;V_VAL_7;V_VAL_8;V_VAL_9;V_VAL_10;V_VAL_11;V_VAL_12;V_VAL_13;V_VAL_14;V_VAL_15;V_VAL_16;V_VAL_17;V_VAL_18;V_VAL_19;V_VAL_20;V_VAL_21;V_VAL_22;V_VAL_23;V_VAL_24;V_VAL_25;V_VAL_26;V_VAL_27;V_VAL_28
3815;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;33;14;7;-11;-105;-74;46;117;26;-28;-109;-20;18;-68;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3816;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;25;37;-23;15;-13;-112;38;-26;57;34;-27;83;-60;117;32;-102;-108;88;62;-47;-29;92;-102;0;0;0;0;0;0
3817;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;19;-84;-78;-76;-17;-82;-29;-99;-83;-114;75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3818;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;97;-98;110;-94;17;39;121;-75;0;-115;11;-36;7;-38;66;101;28;-42;-121;-96;69;36;-70;0;0;0;0;0;0
3819;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;81;-21;-58;-109;-101;109;-73;17;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3820;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;8;35;-105;115;-25;124;-14;-121;-45;-61;-117;36;41;67;-25;54;-73;-102;-42;110;67;110;-91;0;0;0;0;0;0
3821;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;73;-120;-48;-90;-32;33;-123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3822;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;89;-67;37;-119;126;-50;19;-83;70;-49;27;-91;-54;-120;80;25;-96;-59;-17;0;0;0;0;0;0;0;0;0;0
3823;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;82;41;108;-110;77;79;86;76;-58;-30;71;42;85;-111;73;-41;78;-107;49;-57;62;-8;-106;-59;114;0;0;0;0
3824;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;34;-53;-62;35;36;-14;-72;16;7;54;85;90;-40;-22;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3825;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;70;8;72;50;107;-111;-63;55;-11;69;-120;-51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3826;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;29;-77;102;22;-71;18;49;97;32;122;62;-110;-1;52;71;18;101;-73;-105;22;-74;-111;-46;124;-27;0;0;0;0
3827;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;51;22;-64;-114;110;111;89;-92;9;40;-34;37;-67;-114;-70;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3828;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;57;-118;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3829;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;88;37;24;-76;-25;-15;71;-47;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3830;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;23;-77;118;121;45;80;44;78;-77;110;71;10;85;-12;33;33;-7;0;0;0;0;0;0;0;0;0;0;0;0
3831;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;45;-93;-37;-79;15;-30;-17;31;82;-121;121;-72;83;-11;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3832;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;66;62;69;-88;-7;103;119;-44;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3833;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;36;-94;79;-22;-12;-73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3834;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;56;-44;17;-73;42;72;-49;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3835;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;26;66;94;-3;-42;100;100;7;72;-119;-84;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3836;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;43;24;-38;-1;-114;-122;-126;111;21;-74;19;50;2;-18;121;-11;78;0;0;0;0;0;0;0;0;0;0;0;0
3837;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;52;26;119;-106;2;-114;106;115;-76;27;80;-73;-78;-121;15;-102;71;-61;32;0;0;0;0;0;0;0;0;0;0
3838;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;98;119;58;-34;-27;-87;-3;-43;60;102;-80;60;124;-68;-18;-12;0;0;0;0;0;0;0;0;0;0;0;0;0
3839;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;61;-113;-58;59;-28;92;-102;-122;-98;4;124;-118;-58;91;57;119;72;58;114;23;44;-21;0;0;0;0;0;0;0
3840;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;44;32;-43;42;91;113;-116;80;-84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3841;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;68;21;100;-96;54;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3842;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;41;-76;-83;-42;-122;-23;-120;98;96;67;-46;52;-63;47;-102;-82;-82;96;0;0;0;0;0;0;0;0;0;0;0
3843;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;85;-17;-124;35;16;33;-47;58;50;-21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3844;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;79;-21;-41;-123;22;18;-74;43;-89;122;24;96;66;-27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3845;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;71;15;-18;99;115;9;-92;68;-29;23;-35;40;-114;-96;122;20;-113;8;122;0;0;0;0;0;0;0;0;0;0
3846;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;63;-6;69;-95;-11;26;102;75;3;-94;-109;-52;55;-101;104;-3;25;0;0;0;0;0;0;0;0;0;0;0;0
3847;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;20;36;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3848;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;74;44;88;109;70;60;-8;-85;0;-30;-18;-11;-105;84;61;-60;53;-57;-75;109;0;0;0;0;0;0;0;0;0
3849;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;72;75;-3;-109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3850;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;86;4;-41;-102;76;-61;-117;124;-25;-59;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3851;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;75;-72;-43;-28;-76;-18;-88;16;49;-30;-32;-41;-25;33;-77;27;85;-28;-3;86;87;-36;28;0;0;0;0;0;0
3852;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;55;120;31;-81;-71;109;-16;115;122;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3853;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;14;81;-102;-86;68;-80;82;13;99;-19;-106;-37;-46;48;96;-96;-88;-53;-118;53;28;-70;0;0;0;0;0;0;0
3854;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;47;74;11;-108;113;97;110;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3855;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;91;46;-3;-82;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3856;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;64;-78;-99;3;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3857;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;11;-57;122;-123;-117;-35;-84;-120;-54;-94;73;-104;107;-79;9;77;70;36;37;85;-13;21;24;9;-98;0;0;0;0
3858;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;49;123;-83;-53;97;-123;-109;-123;-14;10;44;50;-63;23;32;-122;5;75;-2;-116;15;93;64;-122;25;59;0;0;0
3859;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;62;19;64;-76;-55;-111;120;115;-84;25;124;-33;-5;-109;-29;61;29;-91;-19;92;96;-12;-32;-36;11;-38;0;0;0
3860;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;80;77;50;-114;46;45;87;-95;123;-66;117;-11;-44;-16;54;-111;27;13;-94;-6;-123;123;0;0;0;0;0;0;0
3861;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;39;0;105;65;-62;-104;-45;113;1;110;112;-33;-66;58;81;-37;-95;-12;-86;-20;112;-110;57;100;0;0;0;0;0
3862;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;90;69;-6;-25;-97;-18;-89;35;64;-116;8;-4;58;66;16;-82;100;2;-5;94;22;117;82;51;-89;-119;0;0;0
3863;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;53;-67;-77;9;-64;-45;-28;-113;-77;-62;125;-44;121;-39;-107;-24;30;-96;-3;19;-45;124;-37;-93;0;0;0;0;0
3864;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;94;83;1;-40;97;78;-63;-104;38;111;47;125;1;-11;-66;-88;0;0;0;0;0;0;0;0;0;0;0;0;0
3865;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;7;108;34;-76;-115;67;109;-94;-22;-68;-23;-13;-105;-90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3866;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;31;124;98;-67;-80;83;32;-29;41;-122;-63;-88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3867;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;93;-110;14;0;-104;98;11;-67;54;-112;-67;-85;-57;-88;-118;90;120;66;16;43;-78;-93;-110;-2;125;0;0;0;0
3868;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;38;-77;-92;1;90;-44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3869;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;58;-67;71;117;27;-89;90;84;29;-65;-85;14;81;80;-126;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3870;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;78;-68;107;-57;-79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3871;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;50;42;-63;117;31;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3872;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;3;73;27;-69;-30;29;75;97;26;62;-8;-49;-124;95;-94;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3873;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;13;34;-35;-122;73;33;40;126;-67;-118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3874;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;83;-126;-98;-102;78;49;122;29;-78;70;-50;89;110;-103;20;83;-65;109;-24;20;24;-43;-53;122;-123;-73;0;0;0
3875;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;1;-25;64;-43;-109;33;29;-88;18;88;-27;-83;101;66;-12;63;0;0;0;0;0;0;0;0;0;0;0;0;0
3876;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;21;37;-47;73;-124;50;87;-61;-57;-116;66;5;-105;55;-115;-9;124;-70;-117;-39;123;-52;10;36;-8;-34;0;0;0
3877;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;32;-107;-112;-66;118;125;4;98;-2;-104;-78;-55;18;44;62;42;0;0;0;0;0;0;0;0;0;0;0;0;0
3878;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;22;-96;56;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3879;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;9;66;-35;67;-69;-24;25;25;-119;16;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3880;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;6;37;95;-55;44;82;-14;-116;-20;-110;92;25;93;-37;57;117;14;0;0;0;0;0;0;0;0;0;0;0;0
3881;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;76;-80;-5;-82;-124;-62;11;-84;115;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3882;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;18;-38;-105;-44;60;-66;88;32;111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3883;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;16;108;111;31;-27;61;95;33;18;28;31;92;78;92;-62;76;-76;-29;-76;79;-124;-13;-41;-52;24;0;0;0;0
3884;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;40;26;38;53;-72;5;-3;112;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3885;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;2;89;90;125;-45;101;-124;-58;-39;-57;59;-113;16;46;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0
3886;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;60;0;-67;-110;-13;2;81;-29;18;-67;-56;125;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3887;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;99;94;101;42;28;123;94;-37;-21;27;80;86;-42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3888;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;48;-24;-6;-122;-33;66;1;-114;-27;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3889;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;69;47;92;-102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3890;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;46;-40;-108;-84;80;-18;43;-60;52;-75;23;-86;78;109;-55;96;125;110;104;16;85;-82;0;0;0;0;0;0;0
3891;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;24;114;60;122;18;-126;-53;35;-90;-27;-80;88;-22;119;-72;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3892;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;95;-36;87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3893;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;42;7;-25;-42;-83;81;-116;-75;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3894;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;37;45;-30;34;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3895;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;10;-7;-26;-118;-72;69;-66;120;6;-55;30;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3896;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;67;-42;35;-98;-64;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3897;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;35;110;-94;49;44;-39;-62;-106;125;-81;-59;52;26;42;64;-36;0;0;0;0;0;0;0;0;0;0;0;0;0
3898;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;30;-81;-69;94;-82;61;121;80;10;-75;-30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3899;Bambu;xc7z020-1clg484-Zynq-7000;mergesort;int8_t;4;95;-110;-90;-89;-4;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3900;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;27;-92;-111;-28;56;-96;105;-88;-122;40;11;-121;-56;-122;10;-101;-48;127;-44;-7;93;-68;-115;-103;0;0;0;0;0
3901;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;84;-35;-119;75;109;116;127;-88;-81;31;-15;18;-17;-46;-96;25;-69;-5;103;123;-49;43;-108;-126;-51;0;0;0;0
3902;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;65;122;7;-113;53;49;95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3903;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;96;107;13;115;-103;-75;-90;90;3;-64;-38;-114;-87;-54;70;24;-90;114;-55;117;-125;-66;-97;-46;71;6;126;0;0
3904;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;28;-82;-26;-29;-72;-112;-122;-66;-24;-23;-104;39;96;-35;-84;-48;3;-39;87;60;-127;102;-91;-73;-124;-27;54;96;95
3905;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;54;9;24;27;-122;-62;105;38;-101;51;-35;27;75;105;84;11;105;19;-61;99;9;0;0;0;0;0;0;0;0
3906;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;15;51;73;-40;-106;-124;-84;6;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3907;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;87;26;-73;38;-78;16;-122;-118;116;-99;47;-111;30;-13;53;-41;67;-50;-24;-114;-83;0;0;0;0;0;0;0;0
3908;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;59;-46;-15;32;77;-18;-24;-86;19;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3909;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;5;-53;-109;-77;118;-96;99;70;33;97;-57;66;122;64;57;-2;37;0;0;0;0;0;0;0;0;0;0;0;0
3910;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;92;66;-127;-60;-39;17;81;83;-25;9;64;17;-60;-54;98;58;-72;87;-85;3;0;0;0;0;0;0;0;0;0
3911;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;0;51;2;114;79;-117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3912;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;77;92;39;-18;14;67;68;86;49;117;-90;-48;6;102;-2;-68;-108;72;27;65;80;101;92;-35;0;0;0;0;0
3913;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;17;-107;19;-51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3914;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;12;-42;-78;-63;-8;-1;125;81;9;3;-41;-98;78;109;13;-30;108;9;31;68;5;68;-75;-23;120;-101;-28;0;0
3915;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;33;-9;-91;65;91;-79;14;20;45;-8;-57;80;86;1;48;-110;18;-39;-39;-70;97;-82;-91;-66;56;0;0;0;0
3916;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;25;-39;-40;-41;-14;97;-118;-26;-118;106;-94;126;21;-74;48;108;-79;99;-105;-14;-116;20;103;12;26;121;-83;113;0
3917;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;19;-87;-86;14;51;-22;-77;-29;118;121;-47;58;-116;51;-12;-31;23;42;96;38;-27;-119;-82;0;0;0;0;0;0
3918;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;97;51;-76;18;-18;72;53;-108;18;-48;10;-108;108;126;-22;109;0;0;0;0;0;0;0;0;0;0;0;0;0
3919;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;81;56;13;-48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3920;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;8;-112;88;-36;67;-18;28;-5;-3;106;-10;2;-13;-82;31;-110;53;-15;113;-94;92;-54;-107;0;0;0;0;0;0
3921;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;73;87;86;77;44;-104;122;-57;-91;-88;80;55;5;-7;-36;-4;-9;-26;-84;-76;80;-43;-105;17;-89;86;81;22;0
3922;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;89;21;-33;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3923;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;82;-70;66;-11;-66;54;-85;25;13;-43;-44;0;81;116;-69;17;27;86;0;0;0;0;0;0;0;0;0;0;0
3924;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;34;-81;24;-3;-69;62;34;45;86;76;-65;97;18;-77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3925;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;70;67;64;11;18;58;-18;-61;-123;-69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3926;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;29;125;-64;74;-58;61;-73;16;101;34;-108;37;32;-126;117;-104;-2;-55;87;106;-122;119;12;-103;48;-120;88;81;-112
3927;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;51;-63;-30;29;-42;114;48;41;36;63;-47;-113;-97;-81;-2;-95;-76;23;56;-87;36;-55;33;-25;-13;-25;0;0;0
3928;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;57;79;-5;-19;-98;6;-94;-93;-86;56;-54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3929;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;88;-100;26;115;76;127;-80;92;-75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3930;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;23;-105;105;92;122;121;-4;-124;117;49;-42;94;32;75;102;81;-86;-76;81;42;-67;83;1;0;0;0;0;0;0
3931;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;45;-54;91;-30;3;117;-65;107;-19;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3932;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;66;-37;-126;-32;-6;-70;-124;63;27;4;24;96;-59;-58;-6;-7;44;43;33;25;-71;0;0;0;0;0;0;0;0
3933;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;36;-80;-28;68;104;-55;-108;30;94;-49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3934;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;56;-76;-15;-76;88;51;-6;-21;122;74;-98;-48;61;-44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3935;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;26;-7;29;-19;-90;126;-91;-95;-79;53;-121;-34;5;68;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3936;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;43;-117;25;-120;-6;71;-53;58;28;79;-32;122;-54;-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3937;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;52;5;-70;65;-101;-22;23;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3938;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;98;-52;48;4;97;50;-126;-119;-13;-40;-28;15;-24;4;90;-86;-52;56;-78;-9;92;3;-39;0;0;0;0;0;0
3939;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;61;-93;14;26;68;62;-22;-9;-27;-54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3940;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;44;115;122;-110;-52;100;-126;-65;-73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3941;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;68;-54;-94;44;45;80;-124;47;52;-53;9;46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3942;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;41;-120;-78;-79;38;32;58;-54;98;-18;-79;-104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3943;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;85;-125;-127;-33;108;125;36;-85;-25;126;-114;-13;-1;20;53;-36;10;-40;90;113;115;54;0;0;0;0;0;0;0
3944;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;79;101;-60;-119;111;-48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3945;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;71;-10;0;-61;-47;120;-92;-3;122;3;36;39;15;13;92;-52;-118;-8;37;99;-62;126;-70;-102;36;0;0;0;0
3946;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;63;22;38;-48;55;109;-5;-95;-119;106;-56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3947;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;20;49;66;-95;-1;-55;126;119;-59;10;-13;-96;1;-107;-97;126;-55;-12;-48;-79;-21;104;-102;-5;0;0;0;0;0
3948;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;74;63;-24;75;-3;-57;52;-93;56;-87;-80;47;61;7;68;-53;-43;125;-62;-44;0;0;0;0;0;0;0;0;0
3949;Bambu;xc7z020-1clg484-Zynq-7000;qsort;int8_t;72;-26;-71;12;-127;103;-89;-1;-66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
